DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,C2021_EASTAT_20,C2021_EASTAT_20_NAME,C2021_EASTAT_20_CODE,C2021_EASTAT_20_TYPE,C2021_EASTAT_20_TYPECODE,C2021_EASTAT_20_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20301,Percent,5.8,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d6d20301,7897,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20100,Value,7349,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d7d20100,7898,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20301,Percent,3.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d7d20301,7899,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20100,Value,10405,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d8a9a10a11a12a13a14d20100,7900,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20301,Percent,4.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d8a9a10a11a12a13a14d20301,7901,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20100,Value,6918,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d8a9a10a11a12a13d20100,7902,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20301,Percent,2.9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d8a9a10a11a12a13d20301,7903,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20100,Value,6220,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d8a9d20100,7904,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20301,Percent,2.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d8a9d20301,7905,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20100,Value,5451,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d8d20100,7906,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20301,Percent,2.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d8d20301,7907,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20100,Value,769,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d9d20100,7908,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20301,Percent,0.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d9d20301,7909,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20100,Value,42,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d10a11d20100,7910,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d10a11d20301,7911,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20100,Value,31,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d10d20100,7912,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d10d20301,7913,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20100,Value,11,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d11d20100,7914,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d11d20301,7915,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20100,Value,656,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d12a13d20100,7916,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20301,Percent,0.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d12a13d20301,7917,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20100,Value,567,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d12d20100,7918,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20301,Percent,0.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d12d20301,7919,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,13,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,_13,Economic activity status,1000000,23,20100,Value,89,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d13d20100,7920,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,13,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,_13,Economic activity status,1000000,23,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d13d20301,7921,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,14,Economically active and a full-time student: Unemployed,_14,Economic activity status,1000000,24,20100,Value,3487,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d14d20100,7922,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,14,Economically active and a full-time student: Unemployed,_14,Economic activity status,1000000,24,20301,Percent,1.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d14d20301,7923,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1011,Economically inactive,1011,Economic activity status,1000000,25,20100,Value,85240,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d15a16a17a18a19d20100,7924,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,1011,Economically inactive,1011,Economic activity status,1000000,25,20301,Percent,36.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d15a16a17a18a19d20301,7925,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,15,Economically inactive: Retired,_15,Economic activity status,1000000,26,20100,Value,35982,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d15d20100,7926,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,15,Economically inactive: Retired,_15,Economic activity status,1000000,26,20301,Percent,15.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d15d20301,7927,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,16,Economically inactive: Student,_16,Economic activity status,1000000,27,20100,Value,23218,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d16d20100,7928,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,16,Economically inactive: Student,_16,Economic activity status,1000000,27,20301,Percent,9.9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d16d20301,7929,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20100,Value,8464,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d17d20100,7930,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20301,Percent,3.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d17d20301,7931,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20100,Value,10400,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d18d20100,7932,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20301,Percent,4.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d18d20301,7933,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20100,Value,7176,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d19d20100,7934,10850
2021,2021,2021,date,0,0,1774190633,Brighton and Hove,E06000043,local authorities: county / unitary (as of April 2023),423,127,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20301,Percent,3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190633d19d20301,7935,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20100,Value,170818,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d0d20100,7936,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20301,Percent,100,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d0d20301,7937,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20100,Value,97606,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d1a2a3a4a5a6a7d20100,7938,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20301,Percent,57.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d1a2a3a4a5a6a7d20301,7939,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1002,Economically active (excluding full-time students):In employment,1002,Economic activity status,1000000,2,20100,Value,92586,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d1a2a3a4a5a6d20100,7940,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1002,Economically active (excluding full-time students):In employment,1002,Economic activity status,1000000,2,20301,Percent,54.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d1a2a3a4a5a6d20301,7941,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1003,Economically active (excluding full-time students):In employment:Employee,1003,Economic activity status,1000000,3,20100,Value,77947,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d1a2d20100,7942,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1003,Economically active (excluding full-time students):In employment:Employee,1003,Economic activity status,1000000,3,20301,Percent,45.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d1a2d20301,7943,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1,Economically active (excluding full-time students): In employment: Employee: Part-time,_1,Economic activity status,1000000,4,20100,Value,21047,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d1d20100,7944,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1,Economically active (excluding full-time students): In employment: Employee: Part-time,_1,Economic activity status,1000000,4,20301,Percent,12.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d1d20301,7945,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,2,Economically active (excluding full-time students): In employment: Employee: Full-time,_2,Economic activity status,1000000,5,20100,Value,56900,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d2d20100,7946,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,2,Economically active (excluding full-time students): In employment: Employee: Full-time,_2,Economic activity status,1000000,5,20301,Percent,33.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d2d20301,7947,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1004,Economically active (excluding full-time students):In employment:Self-employed with employees,1004,Economic activity status,1000000,6,20100,Value,2035,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d3a4d20100,7948,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1004,Economically active (excluding full-time students):In employment:Self-employed with employees,1004,Economic activity status,1000000,6,20301,Percent,1.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d3a4d20301,7949,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,3,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,_3,Economic activity status,1000000,7,20100,Value,440,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d3d20100,7950,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,3,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,_3,Economic activity status,1000000,7,20301,Percent,0.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d3d20301,7951,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,4,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,_4,Economic activity status,1000000,8,20100,Value,1595,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d4d20100,7952,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,4,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,_4,Economic activity status,1000000,8,20301,Percent,0.9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d4d20301,7953,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1005,Economically active (excluding full-time students):In employment:Self-employed without employees,1005,Economic activity status,1000000,9,20100,Value,12604,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d5a6d20100,7954,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1005,Economically active (excluding full-time students):In employment:Self-employed without employees,1005,Economic activity status,1000000,9,20301,Percent,7.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d5a6d20301,7955,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,5,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,_5,Economic activity status,1000000,10,20100,Value,4562,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d5d20100,7956,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,5,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,_5,Economic activity status,1000000,10,20301,Percent,2.7,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d5d20301,7957,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20100,Value,8042,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d6d20100,7958,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20301,Percent,4.7,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d6d20301,7959,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20100,Value,5020,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d7d20100,7960,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20301,Percent,2.9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d7d20301,7961,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20100,Value,7770,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d8a9a10a11a12a13a14d20100,7962,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20301,Percent,4.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d8a9a10a11a12a13a14d20301,7963,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20100,Value,5199,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d8a9a10a11a12a13d20100,7964,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20301,Percent,3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d8a9a10a11a12a13d20301,7965,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20100,Value,4819,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d8a9d20100,7966,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20301,Percent,2.8,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d8a9d20301,7967,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20100,Value,4188,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d8d20100,7968,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20301,Percent,2.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d8d20301,7969,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20100,Value,631,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d9d20100,7970,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20301,Percent,0.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d9d20301,7971,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20100,Value,42,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d10a11d20100,7972,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d10a11d20301,7973,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20100,Value,28,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d10d20100,7974,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d10d20301,7975,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20100,Value,14,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d11d20100,7976,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d11d20301,7977,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20100,Value,338,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d12a13d20100,7978,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20301,Percent,0.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d12a13d20301,7979,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20100,Value,268,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d12d20100,7980,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20301,Percent,0.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d12d20301,7981,10850
2021,2021,2021,date,0,0,1774190634,Portsmouth,E06000044,local authorities: county / unitary (as of April 2023),423,128,13,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,_13,Economic activity status,1000000,23,20100,Value,70,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190634d13d20100,7982,10850
